Name,Confidence,Total Faces Detected,Total Faces Recognized,Detection Rate (%),Average Recognition Score
r_b1_2,0.9628340601921082,,,,
r_b1_1,0.9535782933235168,,,,
r_b2_1,0.9053968787193298,,,,
r_b3_1,0.9393481612205505,,,,
r_b2_4,0.9449594020843506,,,,
r_b2_2,0.9646729230880737,,,,
r_b3_2,0.9356958270072937,,,,
l_3_2,0.9578779935836792,,,,
Unknown,0.0,,,,
l_2_2,0.9301471710205078,,,,
l_4_3,0.9702760577201843,,,,
l_3_3,0.9518075585365295,,,,
r_b3_3,0.9652570486068726,,,,
l_4_4,0.9301891326904297,,,,
l_4_2,0.9586345553398132,,,,
l_3_4,0.9437248706817627,,,,
l_3_1,0.9661836624145508,,,,
r_b3_4,0.9721035361289978,,,,
l_6_3,0.6073291897773743,,,,
l_5_5,0.49516719579696655,,,,
l_5_6,0.5806760191917419,,,,
r_b4_2,0.7880685329437256,,,,
r_5_6,0.6560553312301636,,,,
r_5_7,0.5845024585723877,,,,
r_5_3,0.4934247136116028,,,,
r_7_3,0.401091992855072,,,,
Unknown,0.0,,,,
l_6_4,0.8104245066642761,,,,
r_5_5,0.6287744045257568,,,,
l_4_2,0.4248127043247223,,,,
l_3_1,0.44966885447502136,,,,
r_7_6,0.7463613748550415,,,,
r_6_1,0.5107739567756653,,,,
r_b4_1,0.8580631613731384,,,,
r_b4_4,0.9508793950080872,,,,
l_4_1,0.9591574668884277,,,,
l_4_6,0.9521905183792114,,,,
l_8_2,0.46496668457984924,,,,
Unknown,0.0,,,,
r_7_4,0.8848960995674133,,,,
l_4_5,0.912325382232666,,,,
l_7_3,0.7717499136924744,,,,
r_5_1,0.8916203379631042,,,,
r_6_6,0.5104427337646484,,,,
l_8_4,0.5195363163948059,,,,
Unknown,0.0,,,,
r_b4_3,0.9176592230796814,,,,
l_6_7,0.4502297043800354,,,,
r_5_4,0.5564011931419373,,,,
Unknown,0.0,,,,
l_11_6,0.4195217192173004,,,,
r_b4_5,0.9246370792388916,,,,
l_8_5,0.7310271263122559,,,,
l_7_1,0.5300697684288025,,,,
Unknown,0.0,,,,
r_11_1,0.4757509231567383,,,,
Unknown,0.0,,,,
l_5_2,0.5035771131515503,,,,
l_6_2,0.5356477499008179,,,,
r_b4_5,0.4013843238353729,,,,
r_9_4,0.4397050142288208,,,,
Unknown,0.0,,,,
l_8_1,0.9218995571136475,,,,
l_10_7,0.47103261947631836,,,,
l_5_3,0.9267138838768005,,,,
r_6_4,0.4295864999294281,,,,
r_b4_6,0.49756473302841187,,,,
Unknown,0.0,,,,
r_11_1,0.4469727873802185,,,,
r_9_3,0.8711543679237366,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
r_11_1,0.5797185301780701,,,,
l_7_3,0.4041459560394287,,,,
r_11_1,0.6310309767723083,,,,
r_7_6,0.4555017054080963,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
l_11_6,0.644801139831543,,,,
Unknown,0.0,,,,
r_6_3,0.8087383508682251,,,,
Summary,,83.0,67.0,80.72289156626506,0.7161211705029901
