Name,Confidence,Total Faces,Detected Faces,Recognized Faces,Recognition Rate (%),Average Recognition Score
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Unknown,0,,,,,
Summary,,15.0,15.0,0.0,0.0,0.0
