Name,Confidence,Total Faces Detected,Total Faces Recognized,Detection Rate (%),Average Recognition Score
r_b1_2,0.9628340601921082,,,,
r_b1_1,0.9535782933235168,,,,
r_b2_1,0.9053968787193298,,,,
r_b3_1,0.9393481612205505,,,,
r_b2_4,0.9449594020843506,,,,
r_b2_2,0.9646729230880737,,,,
r_b3_2,0.9356958270072937,,,,
l_3_2,0.9578779935836792,,,,
Unknown,0.0,,,,
l_2_2,0.9301471710205078,,,,
l_4_3,0.9702760577201843,,,,
l_3_3,0.9518075585365295,,,,
r_b3_3,0.9652570486068726,,,,
l_4_4,0.9301891326904297,,,,
l_4_2,0.9586345553398132,,,,
l_3_4,0.9437248706817627,,,,
l_3_1,0.9661836624145508,,,,
r_b3_4,0.9721035361289978,,,,
l_6_3,0.5677800178527832,,,,
l_5_5,0.468607097864151,,,,
l_5_6,0.5320378541946411,,,,
r_b4_2,0.7893841862678528,,,,
r_5_6,0.5972467064857483,,,,
r_5_7,0.5605894923210144,,,,
r_5_3,0.4595491290092468,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
l_6_4,0.6408849358558655,,,,
r_5_5,0.5433523058891296,,,,
l_4_2,0.4248127043247223,,,,
l_3_1,0.44966885447502136,,,,
Unknown,0.0,,,,
r_6_1,0.4664402902126312,,,,
r_b4_1,0.8541519045829773,,,,
r_b4_4,0.9516153931617737,,,,
l_4_1,0.9591574668884277,,,,
l_4_6,0.9521905183792114,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
l_4_5,0.912325382232666,,,,
l_7_3,0.6132258772850037,,,,
r_5_1,0.6028865575790405,,,,
r_6_6,0.5104427337646484,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
r_b4_3,0.9176592230796814,,,,
Unknown,0.0,,,,
r_5_4,0.5087265968322754,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
r_b4_5,0.9246370792388916,,,,
Unknown,0.0,,,,
l_7_1,0.4960091710090637,,,,
r_6_5,0.47433409094810486,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
l_5_2,0.46525293588638306,,,,
l_4_2,0.4927390515804291,,,,
r_b4_5,0.4013843238353729,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
l_8_1,0.6790083050727844,,,,
Unknown,0.0,,,,
l_5_3,0.7965284585952759,,,,
Unknown,0.0,,,,
r_b4_6,0.49756920337677,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Unknown,0.0,,,,
Summary,,83.0,48.0,57.831325301204814,0.7429767704258362
